car_id,brand,model,year,engine_hp,engine_cylinders,fuel_type,transmission,driven_wheels,doors,market_category,price,popularity_score,popularity_level
1176,Volvo,S60,2024,91,4,Petrol,CVT,FWD,4,SUV,35486,654,High
1177,Mazda,Mazda3,2020,163,4,Electric,Automatic,AWD,4,Sedan,30057,620,Medium
1178,Volvo,XC60,2021,147,4,Diesel,Automatic,FWD,5,SUV,40907,670,High
1179,Subaru,Outback,2019,241,4,Diesel,Automatic,AWD,4,Sedan,34777,574,Low
1180,Ram,ProMaster,2019,281,6,Petrol,Automatic,FWD,4,Hatchback,38556,627,Medium
1181,Mazda,Mazda3,2022,126,4,Hybrid,CVT,FWD,5,Sedan,30483,603,Medium
1182,Honda,CR-V,2016,413,8,Diesel,CVT,RWD,4,Sedan,36959,585,Medium
1183,Alfa Romeo,Stelvio,2016,220,6,Diesel,Automatic,FWD,4,Hatchback,26544,623,Medium
1184,Alfa Romeo,Giulia,2016,155,4,Petrol,CVT,AWD,2,Sedan,22834,530,Low
1185,Ferrari,488 GTB,2016,166,4,Petrol,Automatic,AWD,4,SUV,28458,512,Low
1186,Subaru,Outback,2023,153,4,Petrol,Automatic,AWD,4,SUV,38030,640,Medium
1187,Chevrolet,Malibu,2017,620,12,Petrol,CVT,FWD,4,Sedan,53178,725,High
1188,Ferrari,Portofino,2019,454,8,Petrol,Automatic,RWD,4,Sedan,38189,611,Medium
1189,Hyundai,Elantra,2024,159,4,Petrol,Automatic,RWD,5,Hatchback,36773,545,Low
1190,Toyota,RAV4,2020,139,4,Petrol,Automatic,FWD,5,SUV,32242,436,Low
1191,Chevrolet,Malibu,2018,424,8,Petrol,CVT,RWD,4,SUV,38385,675,High
1192,Mercedes,GLE,2020,192,4,Diesel,Automatic,FWD,5,SUV,31251,563,Low
1193,Mitsubishi,Lancer,2017,90,4,Diesel,Automatic,FWD,4,SUV,23100,557,Low
1194,Alfa Romeo,Giulia,2024,90,4,Electric,Automatic,AWD,2,SUV,42289,722,High
1195,Chevrolet,Equinox,2021,194,4,Electric,Automatic,FWD,4,SUV,36331,673,High
1196,Subaru,Forester,2019,304,6,Petrol,Automatic,AWD,4,SUV,40221,591,Medium
1197,Kia,Telluride,2020,142,4,Petrol,CVT,FWD,5,SUV,29378,545,Low
1198,Aston Martin,Vantage,2022,272,6,Diesel,Automatic,FWD,4,SUV,43368,660,High
1199,Jeep,Grand Cherokee,2023,612,12,Electric,Automatic,FWD,5,Sedan,52608,738,High
1200,Ram,2500,2015,309,6,Petrol,Automatic,FWD,4,Hatchback,26826,571,Low
1201,Mini,Countryman,2024,287,6,Diesel,CVT,FWD,2,SUV,41589,685,High
1202,Kia,Sportage,2019,140,4,Petrol,CVT,AWD,2,Sedan,25678,627,Medium
1203,Ford,Escape,2023,479,8,Hybrid,Automatic,AWD,5,Truck,58558,835,High
1204,Lexus,RX,2017,96,4,Petrol,Manual,FWD,2,SUV,24855,482,Low
1205,Mazda,Mazda6,2018,308,6,Diesel,Manual,RWD,2,Coupe,33806,552,Low
1206,Mitsubishi,Outlander,2022,378,8,Petrol,Automatic,FWD,2,SUV,49571,623,Medium
1207,Tesla,Model Y,2024,275,6,Hybrid,Automatic,FWD,2,Truck,47506,829,High
1208,Mercedes,C-Class,2017,173,4,Petrol,Automatic,FWD,4,Sedan,33747,562,Low
1209,Suzuki,Swift,2017,210,6,Petrol,Automatic,FWD,5,SUV,26339,507,Low
1210,Mini,Cooper,2024,333,6,Petrol,Automatic,AWD,4,Sedan,40870,683,High
1211,Volkswagen,Tiguan,2021,389,8,Petrol,Automatic,FWD,4,Sedan,44418,596,Medium
1212,Suzuki,Swift,2019,158,4,Electric,Automatic,AWD,2,SUV,32693,577,Low
1213,Mercedes,GLE,2020,189,4,Hybrid,Automatic,RWD,2,SUV,32163,583,Medium
1214,Honda,Pilot,2017,285,6,Petrol,Automatic,RWD,5,Sedan,35575,619,Medium
1215,Subaru,Outback,2021,287,6,Electric,Automatic,FWD,4,Sedan,39493,702,High
1216,Ford,F-150,2020,584,12,Petrol,Automatic,AWD,4,SUV,50948,722,High
1217,Honda,Pilot,2022,403,8,Petrol,Automatic,FWD,4,Coupe,50265,652,High
1218,Suzuki,Swift,2018,128,4,Hybrid,Automatic,FWD,5,SUV,27896,500,Low
1219,Volvo,S90,2023,228,6,Petrol,Automatic,FWD,5,Sedan,38074,652,High
1220,Honda,Accord,2017,389,8,Diesel,Automatic,AWD,5,Sedan,31841,701,High
1221,BMW,3 Series,2017,162,4,Hybrid,CVT,FWD,4,Sedan,27641,599,Medium
1222,Aston Martin,Vantage,2024,108,4,Diesel,CVT,AWD,4,Sedan,37402,676,High
1223,Jeep,Cherokee,2022,131,4,Petrol,Automatic,AWD,4,Sedan,34844,572,Low
1224,Suzuki,Vitara,2019,625,12,Hybrid,Automatic,FWD,4,SUV,46033,615,Medium
1225,Chevrolet,Silverado,2022,275,6,Petrol,Manual,RWD,4,Sedan,51252,698,High
1226,Suzuki,Swift,2018,300,6,Diesel,Manual,FWD,4,Sedan,32114,559,Low
1227,Nissan,Rogue,2017,437,8,Petrol,Automatic,RWD,5,Sedan,41916,532,Low
1228,Genesis,G80,2021,249,6,Hybrid,CVT,FWD,4,Coupe,38458,668,High
1229,BMW,5 Series,2023,334,8,Petrol,Automatic,FWD,2,Sedan,45428,628,Medium
1230,Mitsubishi,Outlander,2019,178,4,Petrol,Automatic,RWD,5,Sedan,28831,544,Low
1231,BMW,3 Series,2018,91,4,Petrol,CVT,RWD,4,Sedan,27622,489,Low
1232,Mazda,CX-50,2022,127,4,Diesel,CVT,RWD,4,Hatchback,27597,653,High
1233,Lexus,IS,2024,146,4,Petrol,Automatic,FWD,4,Sedan,48745,557,Low
1234,BMW,X5,2020,125,4,Petrol,Automatic,FWD,4,Sedan,35825,588,Medium
1235,Ford,Explorer,2018,90,4,Petrol,CVT,FWD,3,SUV,27533,518,Low
1236,Chevrolet,Tahoe,2024,142,4,Petrol,Automatic,AWD,4,SUV,39729,675,High
1237,Volvo,XC60,2015,227,6,Petrol,Automatic,AWD,5,Van,26760,488,Low
1238,Alfa Romeo,Stelvio,2021,90,4,Petrol,Automatic,AWD,5,SUV,29546,604,Medium
1239,Lexus,NX,2020,315,6,Hybrid,Automatic,AWD,5,SUV,42684,764,High
1240,Tesla,Model S,2023,169,4,Petrol,CVT,AWD,4,Sedan,34040,669,High
1241,Hyundai,Tucson,2018,317,6,Diesel,Automatic,FWD,4,SUV,33325,565,Low
1242,Tesla,Model S,2023,135,4,Petrol,CVT,FWD,4,SUV,40732,650,High
1243,Cadillac,Escalade,2022,289,6,Petrol,Automatic,RWD,4,Hatchback,43521,605,Medium
1244,Volvo,XC90,2015,125,4,Petrol,Automatic,FWD,5,Sedan,19076,474,Low
1245,Toyota,Corolla,2018,279,6,Electric,Manual,AWD,4,Coupe,32422,565,Low
1246,Cadillac,Escalade,2017,387,8,Electric,CVT,FWD,5,Sedan,41448,687,High
1247,Mazda,Mazda3,2015,138,4,Petrol,Automatic,AWD,5,Hatchback,19925,507,Low
1248,Ford,Escape,2020,284,6,Diesel,Automatic,FWD,5,Sedan,43802,596,Medium
1249,Chevrolet,Malibu,2017,246,4,Petrol,Automatic,AWD,4,SUV,29167,646,Medium
1250,Subaru,WRX,2019,97,4,Petrol,Automatic,AWD,4,Truck,32145,641,Medium
1251,Buick,Enclave,2020,121,4,Petrol,Automatic,AWD,4,Coupe,39199,577,Low
1252,Tesla,Model 3,2020,615,12,Electric,Automatic,FWD,5,Truck,56372,781,High
1253,Mitsubishi,Eclipse Cross,2018,151,4,Petrol,Automatic,FWD,4,SUV,26136,562,Low
1254,Mazda,CX-5,2019,134,4,Petrol,Automatic,FWD,5,Sedan,33446,506,Low
1255,Ferrari,Portofino,2022,170,4,Petrol,CVT,RWD,4,SUV,40491,686,High
1256,Cadillac,Escalade,2020,339,6,Petrol,Automatic,FWD,5,SUV,42786,660,High
1257,Volkswagen,Tiguan,2022,197,4,Petrol,Automatic,AWD,2,Truck,33984,620,Medium
1258,Buick,Encore,2023,594,12,Diesel,Automatic,FWD,5,Sedan,62029,743,High
1259,Chevrolet,Malibu,2023,626,12,Petrol,Automatic,FWD,5,Hatchback,58413,707,High
1260,BMW,X5,2023,136,4,Electric,CVT,AWD,4,Sedan,40180,618,Medium
1261,Nissan,Sentra,2015,684,12,Hybrid,Automatic,AWD,2,SUV,41302,683,High
1262,Hyundai,Sonata,2019,165,4,Petrol,Automatic,AWD,4,Sedan,36176,589,Medium
1263,Aston Martin,Vantage,2024,278,6,Electric,Automatic,AWD,5,Hatchback,47253,763,High
1264,Nissan,Sentra,2023,281,6,Petrol,Automatic,FWD,4,SUV,46982,513,Low
1265,Mitsubishi,Outlander,2018,267,6,Petrol,Automatic,RWD,4,Truck,40116,550,Low
1266,Lexus,NX,2023,267,6,Hybrid,CVT,FWD,5,Truck,45433,749,High
1267,Cadillac,XT5,2024,465,8,Petrol,Manual,RWD,4,Sedan,56393,786,High
1268,Mitsubishi,Eclipse Cross,2018,123,4,Diesel,CVT,AWD,4,Coupe,30672,636,Medium
1269,Lexus,IS,2019,122,4,Petrol,Automatic,FWD,4,SUV,31149,578,Medium
1270,Genesis,G80,2018,139,4,Petrol,Automatic,FWD,4,SUV,28933,547,Low
1271,Nissan,Sentra,2022,172,4,Electric,Automatic,FWD,4,Truck,38608,666,High
1272,Mitsubishi,Eclipse Cross,2017,177,4,Diesel,CVT,FWD,4,Sedan,24722,627,Medium
1273,Toyota,Highlander,2021,168,4,Petrol,Automatic,FWD,4,SUV,29028,461,Low
1274,Alfa Romeo,Giulia,2017,338,8,Electric,CVT,RWD,5,SUV,26660,657,High
1275,Mini,Cooper,2020,137,4,Diesel,Automatic,RWD,5,SUV,29816,604,Medium
1276,Hyundai,Tucson,2019,467,8,Petrol,Automatic,AWD,5,Hatchback,37913,651,High
1277,Volvo,S60,2023,277,6,Petrol,Automatic,RWD,5,SUV,49449,649,High
1278,Volvo,S60,2020,90,4,Petrol,Automatic,AWD,4,Sedan,25012,515,Low
1279,Kia,Sportage,2024,171,4,Petrol,Automatic,AWD,5,Sedan,43159,646,Medium
1280,Buick,Enclave,2022,151,4,Petrol,CVT,RWD,4,Truck,40545,655,High
1281,Ferrari,488 GTB,2015,172,4,Hybrid,Automatic,FWD,4,SUV,22878,511,Low
1282,Genesis,GV80,2015,162,4,Petrol,CVT,AWD,4,Van,26282,498,Low
1283,Volkswagen,Passat,2024,110,4,Hybrid,Automatic,FWD,4,Truck,36327,627,Medium
1284,Toyota,Camry,2015,398,8,Petrol,Automatic,RWD,4,SUV,28381,609,Medium
1285,Toyota,Camry,2024,674,12,Petrol,Automatic,FWD,5,SUV,59960,668,High
1286,Ram,ProMaster,2021,394,8,Hybrid,Automatic,RWD,5,Hatchback,41794,742,High
1287,Genesis,GV80,2021,150,4,Diesel,Automatic,FWD,4,Coupe,35048,610,Medium
1288,Honda,Accord,2018,160,4,Electric,Automatic,RWD,5,SUV,29239,701,High
1289,Honda,Civic,2020,613,12,Diesel,Automatic,FWD,5,SUV,55438,743,High
1290,Nissan,Rogue,2015,119,4,Hybrid,Automatic,AWD,3,SUV,25225,528,Low
1291,Porsche,Panamera,2021,444,8,Petrol,Automatic,RWD,4,Sedan,48616,613,Medium
1292,Volvo,S90,2015,141,4,Petrol,Automatic,FWD,5,SUV,18266,525,Low
1293,Subaru,Forester,2018,161,4,Petrol,Manual,AWD,5,Hatchback,30477,608,Medium
1294,Honda,Civic,2024,293,6,Petrol,CVT,FWD,4,Sedan,50777,720,High
1295,Audi,Q5,2022,376,8,Electric,CVT,AWD,4,SUV,56090,806,High
1296,Subaru,WRX,2017,234,6,Electric,Automatic,RWD,4,Coupe,33418,641,Medium
1297,Tesla,Model Y,2019,130,4,Petrol,Automatic,FWD,4,Truck,23365,608,Medium
1298,Ford,Escape,2016,281,6,Petrol,Automatic,AWD,5,Truck,32618,589,Medium
1299,Nissan,Altima,2021,90,4,Petrol,Manual,AWD,3,SUV,36876,548,Low
1300,Mercedes,C-Class,2024,320,6,Petrol,CVT,FWD,4,Sedan,42713,671,High
1301,Suzuki,Swift,2023,90,4,Hybrid,Automatic,RWD,4,Coupe,32216,598,Medium
1302,BMW,3 Series,2021,126,4,Hybrid,Automatic,RWD,5,Hatchback,33496,565,Low
1303,Mitsubishi,Eclipse Cross,2017,134,4,Petrol,Automatic,FWD,4,SUV,25606,547,Low
1304,Jeep,Grand Cherokee,2016,170,4,Petrol,CVT,FWD,2,Sedan,22240,432,Low
1305,Subaru,Outback,2023,155,4,Petrol,Automatic,RWD,5,Sedan,37512,704,High
1306,Suzuki,Vitara,2018,160,4,Hybrid,Automatic,AWD,5,Sedan,20731,420,Low
1307,Chevrolet,Silverado,2024,151,4,Electric,Automatic,AWD,4,Coupe,44212,711,High
1308,Alfa Romeo,Giulia,2024,604,12,Diesel,Automatic,RWD,4,SUV,63657,718,High
1309,Kia,Telluride,2018,187,4,Hybrid,CVT,RWD,5,Truck,32188,585,Medium
1310,Honda,CR-V,2020,147,4,Electric,Automatic,FWD,5,Truck,31960,725,High
1311,Porsche,Macan,2023,127,4,Diesel,Automatic,FWD,3,Sedan,36142,627,Medium
1312,Suzuki,Vitara,2021,247,6,Petrol,CVT,FWD,4,SUV,31275,597,Medium
1313,Genesis,G70,2020,197,6,Petrol,Automatic,AWD,5,SUV,38493,497,Low
1314,Mercedes,E-Class,2021,140,4,Petrol,Automatic,AWD,4,SUV,30300,620,Medium
1315,Genesis,G70,2017,278,6,Petrol,CVT,AWD,5,Truck,32582,530,Low
1316,Hyundai,Santa Fe,2020,235,6,Hybrid,CVT,RWD,5,Truck,37974,582,Medium
1317,Mitsubishi,Lancer,2024,110,4,Petrol,Automatic,FWD,5,Sedan,33132,633,Medium
1318,Ford,F-150,2021,294,6,Electric,Automatic,AWD,4,Hatchback,35619,655,High
1319,Mercedes,GLE,2015,358,8,Hybrid,Automatic,RWD,5,SUV,29963,607,Medium
1320,Genesis,G80,2021,295,6,Petrol,CVT,FWD,5,Truck,36345,714,High
1321,Subaru,WRX,2021,147,4,Petrol,CVT,FWD,4,Sedan,31852,648,High
1322,Tesla,Model 3,2015,179,4,Petrol,CVT,FWD,4,SUV,27234,520,Low
1323,Ferrari,488 GTB,2015,333,6,Hybrid,Automatic,RWD,5,Hatchback,31522,566,Low
1324,Alfa Romeo,Stelvio,2017,267,6,Hybrid,CVT,AWD,3,Coupe,30942,639,Medium
1325,BMW,X3,2023,183,4,Diesel,CVT,RWD,4,Sedan,37068,573,Low
1326,Volkswagen,Jetta,2020,265,6,Petrol,Automatic,AWD,4,SUV,33378,512,Low
1327,Toyota,Highlander,2018,416,8,Petrol,Automatic,RWD,4,Coupe,44002,573,Low
1328,Chevrolet,Equinox,2022,151,4,Petrol,Automatic,RWD,4,Coupe,41218,579,Medium
1329,Volvo,XC60,2020,252,6,Diesel,CVT,AWD,4,SUV,36604,583,Medium
1330,Hyundai,Santa Fe,2018,424,8,Electric,CVT,FWD,5,Sedan,36766,595,Medium
1331,Mercedes,GLC,2017,379,8,Petrol,Automatic,FWD,4,Sedan,34044,511,Low
1332,Suzuki,Vitara,2015,235,6,Petrol,CVT,FWD,4,SUV,21721,443,Low
1333,Mazda,Mazda6,2023,438,8,Petrol,Automatic,AWD,5,Truck,50026,711,High
1334,Chevrolet,Equinox,2016,466,8,Diesel,Manual,RWD,4,Sedan,43045,606,Medium
1335,Toyota,Highlander,2020,107,4,Electric,Automatic,AWD,2,Sedan,28811,535,Low
1336,Tesla,Model 3,2018,223,4,Diesel,Automatic,AWD,4,Hatchback,34134,673,High
1337,Buick,Encore,2019,332,6,Hybrid,Automatic,AWD,4,SUV,36789,659,High
1338,Honda,Accord,2019,213,4,Diesel,Manual,FWD,4,SUV,34954,507,Low
1339,Mitsubishi,Lancer,2021,164,4,Hybrid,Automatic,RWD,4,Sedan,28775,583,Medium
1340,Kia,K5,2016,133,4,Petrol,Automatic,FWD,4,SUV,21549,586,Medium
1341,Porsche,911,2019,281,6,Electric,Automatic,FWD,5,Sedan,35167,717,High
1342,Mini,Cooper,2021,261,6,Hybrid,CVT,FWD,5,SUV,40614,678,High
1343,Buick,Enclave,2015,105,4,Petrol,Automatic,AWD,4,Sedan,23935,539,Low
1344,Jeep,Grand Cherokee,2016,135,4,Diesel,Automatic,FWD,4,SUV,28735,466,Low
1345,Audi,A6,2023,175,4,Petrol,Automatic,FWD,4,Sedan,37836,691,High
1346,Subaru,Crosstrek,2019,149,4,Petrol,CVT,FWD,5,Sedan,30618,586,Medium
1347,Mercedes,C-Class,2020,462,8,Diesel,Automatic,AWD,4,Sedan,50878,688,High
1348,Mitsubishi,Eclipse Cross,2022,154,4,Petrol,Automatic,FWD,4,SUV,38404,651,High
1349,Ford,Escape,2015,655,12,Diesel,Automatic,AWD,4,Hatchback,39591,600,Medium
1350,Subaru,WRX,2023,144,4,Hybrid,Automatic,RWD,5,SUV,37207,760,High
1351,Jeep,Cherokee,2023,411,8,Hybrid,Automatic,FWD,5,Truck,47189,705,High
1352,Mini,Cooper,2023,296,6,Petrol,Automatic,AWD,4,Sedan,38590,719,High
1353,BMW,X5,2018,613,12,Petrol,Automatic,FWD,4,Hatchback,43519,612,Medium
1354,Nissan,Sentra,2023,121,4,Petrol,CVT,AWD,5,Coupe,41260,563,Low
1355,Chevrolet,Silverado,2021,282,6,Electric,Automatic,FWD,4,Hatchback,34747,700,High
1356,Nissan,Murano,2023,166,4,Hybrid,Manual,RWD,4,Truck,34539,610,Medium
1357,Aston Martin,DB11,2023,444,8,Petrol,Automatic,AWD,5,Hatchback,52265,769,High
1358,Hyundai,Santa Fe,2024,292,6,Petrol,Automatic,RWD,5,Hatchback,39505,588,Medium
1359,Buick,Encore,2016,246,6,Diesel,Automatic,RWD,4,SUV,20506,643,Medium
1360,Kia,Telluride,2022,203,4,Hybrid,Automatic,AWD,4,SUV,38772,770,High
1361,Mini,Countryman,2020,612,12,Hybrid,Automatic,AWD,4,SUV,42009,737,High
1362,Mazda,Mazda3,2021,91,4,Petrol,Automatic,AWD,4,SUV,32415,565,Low
1363,Tesla,Model 3,2015,440,8,Petrol,Automatic,FWD,4,Sedan,29938,562,Low
1364,Cadillac,Escalade,2016,136,4,Petrol,Automatic,FWD,5,SUV,23084,514,Low
1365,Audi,A4,2022,97,4,Diesel,CVT,FWD,4,SUV,32339,615,Medium
1366,Kia,Telluride,2024,171,4,Electric,CVT,FWD,4,Hatchback,46197,695,High
1367,Ford,Escape,2016,169,4,Hybrid,Automatic,RWD,4,Sedan,20346,618,Medium
1368,Mazda,CX-5,2021,132,4,Hybrid,Manual,AWD,4,Sedan,28026,670,High
1369,Suzuki,Vitara,2022,274,6,Electric,Automatic,FWD,5,Sedan,44039,594,Medium
1370,Kia,K5,2018,243,6,Hybrid,CVT,FWD,4,SUV,38256,703,High
1371,Jeep,Grand Cherokee,2021,390,8,Petrol,Automatic,AWD,4,SUV,41396,583,Medium
1372,Subaru,Outback,2022,163,4,Petrol,Automatic,RWD,4,SUV,38170,719,High
1373,Mitsubishi,Lancer,2016,311,6,Diesel,CVT,FWD,4,Sedan,33483,638,Medium
1374,Genesis,G70,2017,258,6,Hybrid,Manual,AWD,5,Truck,28496,642,Medium
1375,Ford,F-150,2022,191,4,Hybrid,Automatic,FWD,2,Coupe,36264,664,High
1376,Kia,Sportage,2024,165,4,Petrol,Automatic,FWD,4,Sedan,37935,592,Medium
1377,Mitsubishi,Outlander,2015,236,6,Diesel,CVT,FWD,5,Hatchback,23037,566,Low
1378,Ferrari,488 GTB,2023,109,4,Petrol,CVT,FWD,5,SUV,40336,679,High
1379,Tesla,Model 3,2024,177,4,Petrol,Automatic,FWD,5,Sedan,40780,737,High
1380,Mercedes,GLC,2021,90,4,Hybrid,Automatic,FWD,4,Hatchback,25560,543,Low
1381,Lexus,RX,2022,134,4,Petrol,Manual,AWD,4,SUV,38818,584,Medium
1382,Hyundai,Sonata,2016,242,6,Petrol,CVT,RWD,2,SUV,25844,583,Medium
1383,Mercedes,C-Class,2023,227,6,Petrol,CVT,RWD,4,SUV,38330,660,High
1384,Subaru,Crosstrek,2017,156,4,Diesel,CVT,AWD,3,SUV,32114,607,Medium
1385,Hyundai,Sonata,2023,182,4,Diesel,CVT,RWD,5,Hatchback,34766,600,Medium
1386,Buick,Enclave,2015,414,8,Petrol,Automatic,FWD,5,Sedan,35078,599,Medium
1387,Suzuki,Vitara,2016,288,6,Petrol,Automatic,RWD,4,SUV,31767,543,Low
1388,Mercedes,E-Class,2024,379,8,Petrol,CVT,FWD,4,SUV,44715,655,High
1389,Buick,Encore,2017,254,4,Petrol,Automatic,AWD,4,Hatchback,36586,594,Medium
1390,Subaru,WRX,2023,160,4,Petrol,Automatic,FWD,4,Sedan,40533,656,High
1391,Genesis,G70,2015,288,6,Hybrid,Automatic,AWD,5,Sedan,24295,580,Medium
1392,Ferrari,Portofino,2021,149,4,Electric,Automatic,FWD,5,SUV,28657,678,High
1393,Hyundai,Tucson,2018,253,6,Electric,Manual,FWD,5,Hatchback,22504,588,Medium
1394,Ram,1500,2020,283,6,Petrol,CVT,FWD,5,Sedan,36727,573,Low
1395,Mazda,CX-5,2021,426,8,Diesel,Automatic,FWD,5,Sedan,50798,608,Medium
1396,Porsche,Panamera,2016,100,4,Hybrid,Manual,RWD,4,Truck,25558,598,Medium
1397,Mazda,Mazda3,2017,241,6,Hybrid,Automatic,FWD,4,SUV,27496,557,Low
1398,BMW,X5,2022,451,8,Diesel,Manual,FWD,3,SUV,52984,654,High
1399,Lexus,ES,2020,151,4,Hybrid,Manual,RWD,4,Sedan,30827,665,High
1400,Mini,Cooper,2020,139,4,Electric,CVT,FWD,5,Hatchback,31726,612,Medium
1401,Porsche,Panamera,2024,178,4,Petrol,Automatic,RWD,5,Sedan,49638,587,Medium
1402,Ram,ProMaster,2021,114,4,Diesel,Automatic,RWD,4,Hatchback,37428,681,High
1403,Honda,Accord,2024,239,6,Electric,Automatic,AWD,5,SUV,45013,754,High
1404,Ferrari,Portofino,2017,332,6,Petrol,Automatic,AWD,2,SUV,27157,656,High
1405,Ram,1500,2016,378,8,Diesel,Manual,FWD,4,Hatchback,34814,564,Low
1406,Chevrolet,Malibu,2021,105,4,Petrol,Automatic,RWD,4,Sedan,30383,615,Medium
1407,Lexus,IS,2019,160,4,Diesel,Automatic,RWD,4,SUV,32486,692,High
1408,Mitsubishi,Lancer,2024,90,4,Petrol,Automatic,AWD,4,SUV,39404,677,High
1409,Subaru,WRX,2021,286,6,Petrol,Automatic,RWD,4,Truck,42950,724,High
1410,Audi,A4,2019,149,4,Petrol,Automatic,FWD,2,Hatchback,31537,605,Medium
1411,Volvo,S60,2016,202,6,Hybrid,CVT,FWD,2,SUV,27666,606,Medium
1412,Mini,Cooper,2024,242,6,Electric,Automatic,FWD,5,Coupe,36563,726,High
1413,Suzuki,Vitara,2015,207,6,Diesel,Automatic,FWD,5,Sedan,27350,465,Low
1414,Mazda,CX-5,2015,376,8,Petrol,Automatic,AWD,4,Sedan,36339,577,Low
1415,Subaru,Forester,2022,386,8,Hybrid,CVT,FWD,4,Sedan,50588,726,High
1416,Suzuki,Vitara,2021,164,4,Diesel,CVT,FWD,2,Van,34776,459,Low
1417,Volvo,S60,2018,105,4,Hybrid,Automatic,RWD,5,Sedan,26350,533,Low
1418,Audi,Q7,2018,265,6,Electric,CVT,FWD,4,Sedan,31751,618,Medium
1419,Volkswagen,Passat,2024,127,4,Petrol,Automatic,RWD,5,SUV,39394,566,Low
1420,Ram,2500,2020,149,4,Petrol,Automatic,RWD,4,SUV,31872,700,High
1421,Genesis,GV80,2017,153,4,Electric,Automatic,RWD,4,SUV,30211,651,High
1422,Genesis,GV70,2024,223,4,Diesel,Manual,FWD,5,Sedan,40577,619,Medium
1423,Toyota,Camry,2020,176,4,Petrol,Automatic,FWD,5,SUV,28222,474,Low
1424,Buick,Encore,2024,173,4,Petrol,Automatic,FWD,4,Sedan,47564,601,Medium
1425,Mazda,CX-5,2024,293,6,Hybrid,CVT,FWD,2,Sedan,51196,634,Medium
1426,Aston Martin,Vantage,2015,303,6,Petrol,Automatic,FWD,5,Hatchback,28915,599,Medium
1427,Nissan,Sentra,2021,120,4,Hybrid,Automatic,FWD,5,SUV,26241,588,Medium
1428,Genesis,G70,2016,352,8,Electric,Automatic,RWD,4,SUV,29812,689,High
1429,Kia,Sportage,2016,681,12,Electric,Automatic,FWD,5,SUV,48180,722,High
1430,Honda,Civic,2022,671,12,Petrol,CVT,FWD,5,SUV,65995,788,High
1431,Nissan,Altima,2024,166,4,Electric,Manual,RWD,5,SUV,34137,625,Medium
1432,Mini,Cooper,2015,187,4,Petrol,CVT,RWD,4,Truck,26205,642,Medium
1433,Volkswagen,Passat,2021,106,4,Diesel,Automatic,AWD,4,Sedan,25020,550,Low
1434,Kia,K5,2023,435,8,Hybrid,Manual,RWD,4,SUV,55908,753,High
1435,Hyundai,Santa Fe,2021,619,12,Petrol,CVT,FWD,4,Truck,46253,586,Medium
1436,Volvo,S60,2021,442,8,Hybrid,Automatic,FWD,4,SUV,40102,622,Medium
1437,Kia,Sorento,2015,400,8,Diesel,Automatic,FWD,4,SUV,28592,544,Low
1438,Mercedes,GLC,2015,115,4,Petrol,Automatic,RWD,4,SUV,22620,488,Low
1439,Genesis,G70,2021,212,4,Petrol,Automatic,RWD,4,Van,38848,549,Low
1440,Audi,A4,2015,283,6,Petrol,Automatic,AWD,4,SUV,23905,595,Medium
1441,Honda,Pilot,2024,182,4,Petrol,Automatic,FWD,4,Sedan,40799,693,High
1442,Subaru,WRX,2017,666,12,Petrol,Automatic,RWD,4,Truck,48641,818,High
1443,Mercedes,GLE,2015,108,4,Electric,Automatic,FWD,4,Coupe,22510,473,Low
1444,Mercedes,C-Class,2020,207,4,Petrol,Automatic,AWD,5,Sedan,40475,562,Low
1445,Ferrari,Portofino,2024,353,8,Electric,Automatic,RWD,5,Hatchback,50363,705,High
1446,Cadillac,Escalade,2017,141,4,Petrol,Manual,AWD,4,Sedan,30673,580,Medium
1447,Chevrolet,Silverado,2018,409,8,Hybrid,Automatic,FWD,5,Coupe,42552,682,High
1448,Mitsubishi,Eclipse Cross,2022,181,4,Petrol,Automatic,RWD,4,SUV,38615,662,High
1449,Hyundai,Tucson,2015,146,4,Petrol,Automatic,FWD,4,SUV,24996,348,Low
1450,Honda,Pilot,2017,288,6,Diesel,CVT,AWD,4,SUV,33506,647,High
1451,Audi,Q7,2024,147,4,Petrol,CVT,FWD,4,Sedan,46028,576,Low
1452,Chevrolet,Silverado,2018,165,4,Diesel,Automatic,FWD,4,Hatchback,32882,593,Medium
1453,Mini,Cooper,2024,158,4,Petrol,Automatic,AWD,5,Hatchback,41316,625,Medium
1454,BMW,3 Series,2021,265,6,Electric,Automatic,FWD,4,Sedan,37183,676,High
1455,Mazda,CX-50,2022,377,8,Petrol,Automatic,AWD,4,SUV,40069,745,High
1456,Mercedes,GLE,2015,233,4,Petrol,Manual,FWD,4,SUV,27804,459,Low
1457,Audi,A4,2023,373,8,Electric,Automatic,FWD,4,Sedan,46342,598,Medium
1458,Suzuki,Vitara,2017,364,8,Hybrid,Manual,FWD,2,Truck,34542,627,Medium
1459,Hyundai,Elantra,2024,436,8,Hybrid,Automatic,FWD,2,Sedan,44942,625,Medium
1460,BMW,3 Series,2017,152,4,Electric,Automatic,RWD,4,SUV,19714,545,Low
1461,Audi,Q5,2020,158,4,Hybrid,Automatic,RWD,5,SUV,34028,586,Medium
1462,Tesla,Model S,2017,174,4,Hybrid,Automatic,RWD,4,SUV,29704,618,Medium
1463,Tesla,Model 3,2023,146,4,Petrol,CVT,AWD,4,Truck,34902,740,High
